ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
2/4/2014,10656,7.6399998664856,7.6399998664856,0,1.39999997615814,5.30999994277954,0.920000016689301,0,19,82,147,1192,2392
2/5/2014,10995,11.2799997329712,11.2799997329712,0,8.71000003814697,1.92999994754791,0.629999995231628,0,54,38,124,1224,2680
2/6/2014,13320,14.6800003051758,14.6800003051758,0,11.4700002670288,2.42000007629395,0.790000021457672,0,57,47,122,1214,2854
2/7/2014,7386,5.30000019073486,5.30000019073486,0,1.22000002861023,3.21000003814697,0.870000004768372,0,17,70,146,1207,2293
2/8/2014,4623,3.30999994277954,3.30999994277954,0,0.879999995231628,1.85000002384186,0.579999983310699,0,12,33,80,1315,2027
2/9/2014,6528,4.67999982833862,4.67999982833862,0,1.10000002384186,2.69000005722046,0.899999976158142,0,16,65,137,1222,2222
2/10/2014,6375,4.57000017166138,4.57000017166138,0,2.39000010490417,1.73000001907349,0.449999988079071,0,33,42,88,1277,2198
2/11/2014,2711,1.94000005722046,1.94000005722046,0,0.280000001192093,1.10000002384186,0.550000011920929,0.00999999977648258,4,42,87,1307,1959
2/12/2014,2940,2.10999989509583,2.10999989509583,0,0.509999990463257,1.14999997615814,0.449999988079071,0,7,33,59,1341,2420
2/13/2014,2871,2.05999994277954,2.05999994277954,0,0.430000007152557,1.14999997615814,0.479999989271164,0,5,48,66,1321,2420
2/14/2014,8918,6.3899998664856,6.3899998664856,0,2.17000007629395,3.6800000667572,0.529999971389771,0.00999999977648258,24,79,72,1265,2232
2/15/2014,9053,6.48999977111816,6.48999977111816,0,1.61000001430511,3.35999989509583,1.5,0,22,132,124,1162,2424
2/16/2014,13011,9.32999992370605,9.32999992370605,0,1.87999999523163,4.09999990463257,3.33999991416931,0.00999999977648258,23,139,220,1058,2636
2/17/2014,12600,11.9300003051758,11.9300003051758,0,7.36999988555908,3.32999992370605,1.22000002861023,0.00999999977648258,42,67,156,1175,2719
2/18/2014,7963,5.71000003814697,5.71000003814697,0,1.62999999523163,3.25,0.829999983310699,0,21,56,142,1221,2303
2/19/2014,4226,3.02999997138977,3.02999997138977,0,0.819999992847443,1.70000004768372,0.509999990463257,0.00999999977648258,12,32,78,1318,2031
2/20/2014,9139,6.55000019073486,6.55000019073486,0,1.88999998569489,3.89000010490417,0.769999980926514,0,26,77,107,1230,2330
2/21/2014,11092,7.94999980926514,7.94999980926514,0,2.6800000667572,4.32000017166138,0.949999988079071,0,36,73,110,1221,2396
2/22/2014,18726,13.4300003051758,13.4300003051758,0,6.38000011444092,6.07000017166138,0.980000019073486,0,82,104,162,1092,3044
2/23/2014,15045,10.789999961853,10.789999961853,0,3.22000002861023,6,1.54999995231628,0.0199999995529652,44,145,214,1037,2862
2/24/2014,16084,11.5299997329712,11.5299997329712,0,4.59000015258789,5.23000001907349,1.70000004768372,0.00999999977648258,59,109,117,1155,2783
2/25/2014,11931,8.55000019073486,8.55000019073486,0,2.19000005722046,4.96999979019165,1.39999997615814,0.00999999977648258,30,121,152,1137,2587
2/26/2014,12000,8.60000038146973,8.60000038146973,0,1.54999995231628,6.15000009536743,0.910000026226044,0,19,136,124,1161,2515
2/27/2014,11745,8.42000007629395,8.42000007629395,0,2.10999989509583,4.92000007629395,1.37999999523163,0.00999999977648258,26,85,171,1158,2514
2/28/2014,6395,4.67999982833862,4.67999982833862,0,1.53999996185303,2.51999998092651,0.620000004768372,0,16,67,78,1279,2180
3/1/2014,5223,3.99000000953674,3.99000000953674,0,1.23000001907349,1.88999998569489,0.860000014305115,0.00999999977648258,13,62,113,1252,2187
3/2/2014,8089,5.98999977111816,5.98999977111816,0,2.53999996185303,2.11999988555908,1.32000005245209,0,30,72,130,1208,2361
3/3/2014,4826,3.53999996185303,3.53999996185303,0,1.23000001907349,1.70000004768372,0.610000014305115,0,17,56,99,1268,2174
3/4/2014,11626,8.34000015258789,8.34000015258789,0,3.25999999046326,4.59000015258789,0.479999989271164,0,42,92,79,1227,2510
3/5/2014,9256,6.6399998664856,6.6399998664856,0,2.39000010490417,3.64000010490417,0.600000023841858,0.00999999977648258,30,83,82,1245,2360
3/6/2014,10052,7.21000003814697,7.21000003814697,0,2.3199999332428,4.44999980926514,0.439999997615814,0,32,94,94,1220,2442
3/7/2014,16380,11.7399997711182,11.7399997711182,0,2.75,8.22999954223633,0.759999990463257,0,37,147,105,1151,2695
3/8/2014,10306,7.3899998664856,7.3899998664856,0,0.680000007152557,5.55000019073486,1.14999997615814,0.00999999977648258,9,121,148,1162,2428
3/9/2014,15161,10.8699998855591,10.8699998855591,0,6.34000015258789,3.48000001907349,1.04999995231628,0,83,65,143,1149,2763
3/10/2014,11921,8.55000019073486,8.55000019073486,0,4.05999994277954,3.79999995231628,0.680000007152557,0.00999999977648258,55,92,76,1217,2560
3/11/2014,9246,6.63000011444092,6.63000011444092,0,1.9099999666214,3.85999989509583,0.860000014305115,0,27,111,98,1204,2411
3/12/2014,7101,5.15000009536743,5.15000009536743,0,1.80999994277954,2.84999990463257,0.430000007152557,0,21,71,62,1286,2191
3/13/2014,9872,7.07999992370605,7.07999992370605,0,2.02999997138977,4.19000005722046,0.860000014305115,0,29,86,153,1172,2518
3/14/2014,5208,3.73000001907349,3.73000001907349,0,1.3400000333786,2.04999995231628,0.340000003576279,0,18,52,55,1315,2092
3/15/2014,14138,10.1400003433228,10.1400003433228,0,3.1800000667572,5.90999984741211,1.04999995231628,0,42,133,196,1069,2785
3/16/2014,15524,11.1300001144409,11.1300001144409,0,4.57999992370605,4.82000017166138,1.73000001907349,0,60,88,167,1125,2768
3/17/2014,16865,12.0900001525879,12.0900001525879,0,4.8899998664856,6.01000022888184,1.19000005722046,0.00999999977648258,65,130,115,1130,2845
3/18/2014,11248,8.0600004196167,8.0600004196167,0,0.949999988079071,4.69000005722046,2.42000007629395,0.00999999977648258,12,101,166,1161,2437
3/19/2014,11130,7.98000001907349,7.98000001907349,0,3.71000003814697,3.46000003814697,0.810000002384186,0,51,104,102,1183,2576
3/20/2014,10962,7.8600001335144,7.8600001335144,0,3.20000004768372,3.77999997138977,0.879999995231628,0,35,94,123,1188,2503
3/21/2014,7038,5.05000019073486,5.05000019073486,0,1.61000001430511,2.25,1.17999994754791,0.00999999977648258,21,76,187,1156,2404
3/22/2014,4884,3.5,3.5,0,0.159999996423721,1.70000004768372,1.62000000476837,0.0299999993294477,2,83,207,1148,2296
3/23/2014,13710,9.82999992370605,9.82999992370605,0,2.78999996185303,5.67000007629395,1.36000001430511,0.00999999977648258,41,161,154,1084,2818
3/24/2014,3152,2.25999999046326,2.25999999046326,0,0,1.49000000953674,0.769999980926514,0,0,60,143,1237,2122
3/25/2014,4280,3.0699999332428,3.0699999332428,0,0.899999976158142,1.54999995231628,0.620000004768372,0,13,56,83,1288,2101
3/26/2014,7215,5.17000007629395,5.17000007629395,0,0.720000028610229,3.50999999046326,0.939999997615814,0,10,93,163,1174,2375
3/27/2014,4076,2.92000007629395,2.92000007629395,0,0.939999997615814,1.39999997615814,0.579999983310699,0,13,40,84,1303,2056
3/28/2014,10651,7.6399998664856,7.6399998664856,0,1.78999996185303,4.96000003814697,0.889999985694885,0,25,92,105,509,2415
3/29/2014,7511,5.3899998664856,5.3899998664856,0,2.07999992370605,2.38000011444092,0.930000007152557,0,28,55,128,977,2318
3/30/2014,5723,4.09999990463257,4.09999990463257,0,0.430000007152557,2.67000007629395,1,0,6,57,134,1243,2173
3/31/2014,7609,5.46000003814697,5.46000003814697,0,1.37999999523163,3.32999992370605,0.75,0,18,68,142,1212,2322
4/1/2014,10456,7.5,7.5,0,2.25999999046326,4.40000009536743,0.829999983310699,0,29,73,113,1225,2402
4/2/2014,10693,7.67000007629395,7.67000007629395,0,2.78999996185303,3.69000005722046,1.16999995708466,0,37,89,190,1124,2627
4/3/2014,10832,7.76999998092651,7.76999998092651,0,1.94000005722046,4.48999977111816,1.33000004291534,0.00999999977648258,26,121,186,1107,2665
4/4/2014,9288,6.65999984741211,6.65999984741211,0,1.62000000476837,4.23999977111816,0.810000002384186,0,22,90,136,1192,2428
4/5/2014,17398,12.4700002670288,12.4700002670288,0,3.03999996185303,8.1899995803833,1.24000000953674,0,42,138,198,1062,2938
4/6/2014,9507,6.82000017166138,6.82000017166138,0,0.709999978542328,4.61999988555908,1.48000001907349,0,10,139,240,1051,2675
4/7/2014,10222,7.32999992370605,7.32999992370605,0,2.21000003814697,4.13000011444092,0.589999973773956,0,31,81,134,1194,2501
4/8/2014,13790,12.7200002670288,12.7200002670288,0,8.09000015258789,4.01999998092651,0.610000014305115,0,56,75,72,1237,2761
4/9/2014,8235,5.90000009536743,5.90000009536743,0,2.22000002861023,3.23000001907349,0.46000000834465,0,29,68,89,1254,2328
4/10/2014,8561,6.1399998664856,6.1399998664856,0,2.76999998092651,2.79999995231628,0.550000011920929,0.0199999995529652,39,68,79,1254,2396
4/11/2014,9867,7.07000017166138,7.07000017166138,0,1.74000000953674,3.70000004768372,1.63999998569489,0,24,74,123,1219,2376
4/12/2014,7872,5.6399998664856,5.6399998664856,0,1.25999999046326,2.75999999046326,1.62000000476837,0,17,51,196,1176,2363
4/13/2014,7296,5.23000001907349,5.23000001907349,0,0.949999988079071,3.38000011444092,0.899999976158142,0,13,51,144,1232,2248
4/14/2014,5862,4.19999980926514,4.19999980926514,0,0.839999973773956,2.1800000667572,1.16999995708466,0.0199999995529652,11,54,137,1238,2219
4/15/2014,7221,5.17999982833862,5.17999982833862,0,0.990000009536743,3.36999988555908,0.819999992847443,0,14,53,110,1263,2216
4/16/2014,9440,6.76999998092651,6.76999998092651,0,2.24000000953674,4.03000020980835,0.5,0,30,73,97,1240,2385
4/17/2014,4200,3.00999999046326,3.00999999046326,0,1.23000001907349,1.24000000953674,0.519999980926514,0.0199999995529652,18,39,107,1276,2150
4/18/2014,7701,5.51999998092651,5.51999998092651,0,2.11999988555908,2.74000000953674,0.670000016689301,0,29,58,90,1263,2295
4/19/2014,7323,5.25,5.25,0,1.36000001430511,3.08999991416931,0.790000021457672,0.00999999977648258,18,53,143,1226,2260
4/20/2014,5137,3.6800000667572,3.6800000667572,0,0.920000016689301,2.09999990463257,0.660000026226044,0,13,47,116,1264,2158
4/21/2014,3810,2.73000001907349,2.73000001907349,0,0.660000026226044,1.38999998569489,0.680000007152557,0,9,39,132,1260,2127
4/22/2014,3930,2.8199999332428,2.8199999332428,0,0.569999992847443,1.80999994277954,0.419999986886978,0.00999999977648258,8,43,121,1268,2123
4/23/2014,3121,2.24000000953674,2.24000000953674,0,0.649999976158142,1.12000000476837,0.469999998807907,0,9,34,62,1335,2500
4/24/2014,6678,4.78999996185303,4.78999996185303,0,1.24000000953674,3.09999990463257,0.449999988079071,0,19,65,78,1278,2210
4/25/2014,3897,2.78999996185303,2.78999996185303,0,0.310000002384186,1.82000005245209,0.670000016689301,0,4,46,126,1264,2112
4/26/2014,2907,2.07999992370605,2.07999992370605,0,0.519999980926514,0.600000023841858,0.959999978542328,0,7,18,124,1291,2036
4/27/2014,3667,2.63000011444092,2.63000011444092,0,0.620000004768372,1.19000005722046,0.819999992847443,0,9,34,143,1254,2135
4/28/2014,6084,4.46000003814697,4.46000003814697,0,1.89999997615814,1.85000002384186,0.699999988079071,0,25,53,84,1278,2247
4/29/2014,5866,4.21000003814697,4.21000003814697,0,1.14999997615814,2.50999999046326,0.540000021457672,0,15,38,95,1292,2131
4/30/2014,6252,4.48000001907349,4.48000001907349,0,0.910000026226044,2.9300000667572,0.639999985694885,0,14,63,112,1251,2228
5/1/2014,5332,3.8199999332428,3.8199999332428,0,1.5900000333786,1.99000000953674,0.25,0,22,39,42,1337,2090
5/2/2014,7534,5.40000009536743,5.40000009536743,0,1.70000004768372,3.1800000667572,0.519999980926514,0.00999999977648258,23,61,65,1291,2223
5/3/2014,8323,5.96999979019165,5.96999979019165,0,1.38999998569489,3.48000001907349,1.0900000333786,0,19,77,145,1199,2400
5/4/2014,8300,5.94999980926514,5.94999980926514,0,2.09999990463257,2.75,1.10000002384186,0,35,82,151,1172,2518
5/5/2014,9373,6.71999979019165,6.71999979019165,0,1.41999995708466,4.40000009536743,0.889999985694885,0,19,84,139,1198,2403
5/6/2014,3254,2.32999992370605,2.32999992370605,0,0.600000023841858,1.28999996185303,0.439999997615814,0.00999999977648258,8,30,84,1318,2011
5/7/2014,9448,6.76999998092651,6.76999998092651,0,1.45000004768372,4.53000020980835,0.790000021457672,0,20,86,113,1221,2367
5/8/2014,14732,10.5600004196167,10.5600004196167,0,3.27999997138977,6.32999992370605,0.949999988079071,0,45,125,131,1139,2724
5/9/2014,11036,7.90999984741211,7.90999984741211,0,2.39000010490417,4.05999994277954,1.44000005722046,0.0299999993294477,33,105,169,1133,2610
5/10/2014,7940,5.69000005722046,5.69000005722046,0,0.649999976158142,3.63000011444092,1.39999997615814,0.00999999977648258,9,96,171,1164,2403
5/11/2014,9147,6.55999994277954,6.55999994277954,0,1.70000004768372,3.75,1.0900000333786,0.00999999977648258,23,83,179,1155,2468
5/12/2014,12860,9.22000026702881,9.22000026702881,0,1.13999998569489,4.44999980926514,3.61999988555908,0.00999999977648258,16,112,296,1016,2778
5/13/2014,2242,1.61000001430511,1.61000001430511,0,0.639999985694885,0.509999990463257,0.449999988079071,0,8,16,74,1342,2480
5/14/2014,19595,14.0500001907349,14.0500001907349,0,2.96000003814697,6.69000005722046,4.40000009536743,0,42,120,215,1063,2859
5/15/2014,3480,2.5,2.5,0,0.649999976158142,1.0900000333786,0.75,0,10,34,163,1233,2168
5/16/2014,14336,10.2799997329712,10.2799997329712,0,5.57999992370605,3.44000005722046,1.25999999046326,0,76,72,242,1050,3023
5/17/2014,19441,14.0200004577637,14.0200004577637,0,3.98000001907349,6.94999980926514,3.08999991416931,0.00999999977648258,60,168,292,920,3277
5/18/2014,9784,7.01999998092651,7.01999998092651,0,0.649999976158142,3.70000004768372,2.67000007629395,0,9,83,211,1137,2435
5/19/2014,20026,17.0499992370605,17.0499992370605,0,10.3800001144409,5.80000019073486,0.870000004768372,0.00999999977648258,91,120,132,1097,3266
5/20/2014,11950,8.56999969482422,8.56999969482422,0,4.55000019073486,2.89000010490417,1.12000000476837,0.00999999977648258,59,65,146,1170,2649
5/21/2014,3258,2.33999991416931,2.33999991416931,0,0.439999997615814,1.21000003814697,0.670000016689301,0.00999999977648258,6,35,111,1288,2051
5/22/2014,13062,9.5600004196167,9.5600004196167,0,3.72000002861023,5.03999996185303,0.790000021457672,0.00999999977648258,47,112,162,1119,2771
5/23/2014,6843,4.90999984741211,4.90999984741211,0,0.75,2.76999998092651,1.37999999523163,0,10,72,161,1197,2309
5/24/2014,1760,1.25999999046326,1.25999999046326,0,0.469999998807907,0.519999980926514,0.280000001192093,0,6,13,45,1376,2492
5/25/2014,20711,18.4899997711182,18.4899997711182,0,10.1899995803833,5.6100001335144,2.66000008583069,0.0299999993294477,71,133,288,948,3438
5/26/2014,6780,4.8600001335144,4.8600001335144,0,0.699999988079071,3.20000004768372,0.959999978542328,0.00999999977648258,9,72,139,1220,2259
5/27/2014,10888,7.80999994277954,7.80999994277954,0,2.89000010490417,4.28000020980835,0.629999995231628,0,38,77,99,1226,2445
5/28/2014,15478,11.1000003814697,11.1000003814697,0,4.8899998664856,5.19999980926514,1.00999999046326,0,77,137,157,1069,3075
5/29/2014,5581,4,4,0,1.00999999046326,1.96000003814697,1.02999997138977,0,13,43,144,1240,2216
5/30/2014,6657,4.76999998092651,4.76999998092651,0,1.32000005245209,2.94000005722046,0.509999990463257,0,18,50,75,1297,2150
